[web_app]2022/08/20 - 16:31:40.293	[34minfo[0m	/Users/ge/Documents/code/gopath/web_app/middleware/logger.go:19	/api/v1/community_post	{"status": 200, "method": "POST", "path": "/api/v1/community_post", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1", "errors": "", "cost": 0.003892344}
[web_app]2022/08/20 - 16:31:41.504	[34minfo[0m	/Users/ge/Documents/code/gopath/web_app/middleware/logger.go:19	/api/v1/community_post	{"status": 200, "method": "OPTIONS", "path": "/api/v1/community_post", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1", "errors": "", "cost": 0.000023458}
[web_app]2022/08/20 - 16:31:41.510	[34minfo[0m	/Users/ge/Documents/code/gopath/web_app/middleware/logger.go:19	/api/v1/community_post	{"status": 200, "method": "POST", "path": "/api/v1/community_post", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1", "errors": "", "cost": 0.003131707}
[web_app]2022/08/20 - 16:31:42.604	[34minfo[0m	/Users/ge/Documents/code/gopath/web_app/middleware/logger.go:19	/api/v1/community_post	{"status": 200, "method": "OPTIONS", "path": "/api/v1/community_post", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1", "errors": "", "cost": 0.000013648}
[web_app]2022/08/20 - 16:31:42.609	[34minfo[0m	/Users/ge/Documents/code/gopath/web_app/middleware/logger.go:19	/api/v1/community_post	{"status": 200, "method": "POST", "path": "/api/v1/community_post", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1", "errors": "", "cost": 0.003397001}
[web_app]2022/08/20 - 16:35:09.590	[34minfo[0m	/Users/ge/Documents/code/gopath/web_app/middleware/logger.go:19	/api/v1/community	{"status": 200, "method": "GET", "path": "/api/v1/community", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1", "errors": "", "cost": 0.000392464}
[web_app]2022/08/20 - 16:35:18.188	[34minfo[0m	/Users/ge/Documents/code/gopath/web_app/middleware/logger.go:19	/api/v1/community	{"status": 200, "method": "GET", "path": "/api/v1/community", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1", "errors": "", "cost": 0.000970697}
[web_app]2022/08/20 - 16:35:18.205	[34minfo[0m	/Users/ge/Documents/code/gopath/web_app/middleware/logger.go:19	/api/v1/community_post	{"status": 200, "method": "OPTIONS", "path": "/api/v1/community_post", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1", "errors": "", "cost": 0.000013721}
[web_app]2022/08/20 - 16:35:18.211	[34minfo[0m	/Users/ge/Documents/code/gopath/web_app/middleware/logger.go:19	/api/v1/community_post	{"status": 200, "method": "POST", "path": "/api/v1/community_post", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1", "errors": "", "cost": 0.003196936}
[web_app]2022/08/20 - 16:38:52.100	[34minfo[0m	/Users/ge/Documents/code/gopath/web_app/middleware/logger.go:19	/api/v1/community	{"status": 200, "method": "GET", "path": "/api/v1/community", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1", "errors": "", "cost": 0.000304191}
[web_app]2022/08/20 - 16:38:52.109	[34minfo[0m	/Users/ge/Documents/code/gopath/web_app/middleware/logger.go:19	/api/v1/community_post	{"status": 200, "method": "OPTIONS", "path": "/api/v1/community_post", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1", "errors": "", "cost": 0.000020941}
[web_app]2022/08/20 - 16:38:52.118	[34minfo[0m	/Users/ge/Documents/code/gopath/web_app/middleware/logger.go:19	/api/v1/community_post	{"status": 200, "method": "POST", "path": "/api/v1/community_post", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1", "errors": "", "cost": 0.003643362}
[web_app]2022/08/20 - 16:40:23.632	[34minfo[0m	/Users/ge/Documents/code/gopath/web_app/middleware/logger.go:19	/api/v1/community	{"status": 200, "method": "GET", "path": "/api/v1/community", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1", "errors": "", "cost": 0.000275228}
[web_app]2022/08/20 - 16:40:23.657	[34minfo[0m	/Users/ge/Documents/code/gopath/web_app/middleware/logger.go:19	/api/v1/community_post	{"status": 200, "method": "OPTIONS", "path": "/api/v1/community_post", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1", "errors": "", "cost": 0.000015034}
[web_app]2022/08/20 - 16:40:23.663	[34minfo[0m	/Users/ge/Documents/code/gopath/web_app/middleware/logger.go:19	/api/v1/community_post	{"status": 200, "method": "POST", "path": "/api/v1/community_post", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1", "errors": "", "cost": 0.003186144}
[web_app]2022/08/20 - 16:40:28.636	[34minfo[0m	/Users/ge/Documents/code/gopath/web_app/middleware/logger.go:19	/api/v1/community	{"status": 200, "method": "GET", "path": "/api/v1/community", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1", "errors": "", "cost": 0.000339322}
[web_app]2022/08/20 - 16:40:28.658	[34minfo[0m	/Users/ge/Documents/code/gopath/web_app/middleware/logger.go:19	/api/v1/community_post	{"status": 200, "method": "OPTIONS", "path": "/api/v1/community_post", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1", "errors": "", "cost": 0.000017621}
[web_app]2022/08/20 - 16:40:28.664	[34minfo[0m	/Users/ge/Documents/code/gopath/web_app/middleware/logger.go:19	/api/v1/community_post	{"status": 200, "method": "POST", "path": "/api/v1/community_post", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1", "errors": "", "cost": 0.003674098}
[web_app]2022/08/20 - 16:40:43.694	[34minfo[0m	/Users/ge/Documents/code/gopath/web_app/middleware/logger.go:19	/api/v1/community	{"status": 200, "method": "GET", "path": "/api/v1/community", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1", "errors": "", "cost": 0.000285774}
[web_app]2022/08/20 - 16:40:43.715	[34minfo[0m	/Users/ge/Documents/code/gopath/web_app/middleware/logger.go:19	/api/v1/community_post	{"status": 200, "method": "OPTIONS", "path": "/api/v1/community_post", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1", "errors": "", "cost": 0.000013659}
